objectid,borough,tree_name,age_group,height_m
617489,Tower Hamlets,Maple,Mature (31-80),9
617490,Tower Hamlets,Maple,Mature (31-80),9
617492,Tower Hamlets,Maple,Mature (31-80),9
617493,Tower Hamlets,Maple,Mature (31-80),9
617494,Tower Hamlets,Maple,Mature (31-80),9
617496,Tower Hamlets,Maple,Mature (31-80),9
617502,Tower Hamlets,Maple,Mature (31-80),9
617519,Tower Hamlets,Maple,Mature (31-80),9
617521,Tower Hamlets,Maple,Mature (31-80),9
617523,Tower Hamlets,Maple,Mature (31-80),9
617554,Tower Hamlets,Plane,Mature (31-80),9
617563,Tower Hamlets,Plane,Mature (31-80),9
617566,Tower Hamlets,Plane,Mature (31-80),9
617633,Tower Hamlets,Other,Mature (31-80),9
617679,Tower Hamlets,Plane,Mature (31-80),9
617683,Tower Hamlets,Cherry,Mature (31-80),9
617802,Tower Hamlets,Cherry,Mature (31-80),9
617832,Tower Hamlets,Lime,Mature (31-80),9
617837,Tower Hamlets,Black locust,Mature (31-80),9
617886,Tower Hamlets,Black locust,Mature (31-80),9
617990,Tower Hamlets,Plane,Mature (31-80),9
618018,Tower Hamlets,Plane,Mature (31-80),9
618026,Tower Hamlets,Plane,Mature (31-80),9
618029,Tower Hamlets,Plane,Mature (31-80),9
618032,Tower Hamlets,Plane,Mature (31-80),9
618034,Tower Hamlets,Plane,Mature (31-80),9
618035,Tower Hamlets,Plane,Mature (31-80),9
618036,Tower Hamlets,Plane,Mature (31-80),9
618038,Tower Hamlets,Plane,Mature (31-80),9
618041,Tower Hamlets,Plane,Mature (31-80),9
618042,Tower Hamlets,Plane,Mature (31-80),9
618045,Tower Hamlets,Plane,Mature (31-80),9
618050,Tower Hamlets,Plane,Mature (31-80),9
618051,Tower Hamlets,Plane,Mature (31-80),9
618059,Tower Hamlets,Birch,Mature (31-80),9
618087,Tower Hamlets,Sycamore,Mature (31-80),9
618090,Tower Hamlets,Maple,Mature (31-80),9
618092,Tower Hamlets,Plane,Mature (31-80),9
618094,Tower Hamlets,Plane,Mature (31-80),9
618097,Tower Hamlets,Sycamore,Mature (31-80),9
618121,Tower Hamlets,Black locust,Mature (31-80),9
618126,Tower Hamlets,Cherry,Mature (31-80),9
618130,Tower Hamlets,Cherry,Mature (31-80),9
618222,Tower Hamlets,Alder,Mature (31-80),9
618224,Tower Hamlets,Alder,Mature (31-80),9
618226,Tower Hamlets,Lime,Mature (31-80),9
618229,Tower Hamlets,Lime,Mature (31-80),9
618231,Tower Hamlets,Maple,Mature (31-80),9
618246,Tower Hamlets,Alder,Mature (31-80),9
618253,Tower Hamlets,Lime,Mature (31-80),9
618270,Tower Hamlets,Maple,Mature (31-80),9
618271,Tower Hamlets,Sycamore,Mature (31-80),9
618295,Tower Hamlets,Birch,Mature (31-80),9
618345,Tower Hamlets,Alder,Mature (31-80),9
618350,Tower Hamlets,Birch,Mature (31-80),9
618363,Tower Hamlets,Cherry,Mature (31-80),9
618367,Tower Hamlets,Cherry,Mature (31-80),9
618370,Tower Hamlets,Cherry,Mature (31-80),9
618376,Tower Hamlets,Cherry,Mature (31-80),9
618385,Tower Hamlets,Maple,Mature (31-80),9
618386,Tower Hamlets,Maple,Mature (31-80),9
618403,Tower Hamlets,Maple,Mature (31-80),9
618488,Tower Hamlets,Cherry,Mature (31-80),9
618561,Tower Hamlets,Apple,Mature (31-80),9
618563,Tower Hamlets,Apple,Mature (31-80),9
618564,Tower Hamlets,Apple,Mature (31-80),9
618565,Tower Hamlets,Apple,Mature (31-80),9
618566,Tower Hamlets,Apple,Mature (31-80),9
618577,Tower Hamlets,Lime,Mature (31-80),9
618578,Tower Hamlets,Lime,Mature (31-80),9
618581,Tower Hamlets,Lime,Mature (31-80),9
618599,Tower Hamlets,Apple,Mature (31-80),9
618601,Tower Hamlets,Apple,Mature (31-80),9
618661,Tower Hamlets,Lime,Mature (31-80),9
618664,Tower Hamlets,Lime,Mature (31-80),9
618674,Tower Hamlets,Apple,Mature (31-80),9
618676,Tower Hamlets,Apple,Mature (31-80),9
618681,Tower Hamlets,Apple,Mature (31-80),9
618686,Tower Hamlets,Lime,Mature (31-80),9
618687,Tower Hamlets,Cherry,Mature (31-80),9
618697,Tower Hamlets,Alder,Mature (31-80),9
618698,Tower Hamlets,Alder,Mature (31-80),9
618723,Tower Hamlets,Maple,Mature (31-80),9
618740,Tower Hamlets,Cherry,Mature (31-80),9
618741,Tower Hamlets,Cherry,Mature (31-80),9
618752,Tower Hamlets,Maple,Mature (31-80),9
618753,Tower Hamlets,Maple,Mature (31-80),9
618754,Tower Hamlets,Maple,Mature (31-80),9
618755,Tower Hamlets,Maple,Mature (31-80),9
618756,Tower Hamlets,Maple,Mature (31-80),9
618757,Tower Hamlets,Maple,Mature (31-80),9
618758,Tower Hamlets,Maple,Mature (31-80),9
618759,Tower Hamlets,Maple,Mature (31-80),9
618760,Tower Hamlets,Maple,Mature (31-80),9
618761,Tower Hamlets,Maple,Mature (31-80),9
618762,Tower Hamlets,Maple,Mature (31-80),9
618763,Tower Hamlets,Maple,Mature (31-80),9
618764,Tower Hamlets,Maple,Mature (31-80),9
618765,Tower Hamlets,Maple,Mature (31-80),9
618779,Tower Hamlets,Maple,Mature (31-80),9
618780,Tower Hamlets,Maple,Mature (31-80),9
618782,Tower Hamlets,Maple,Mature (31-80),9
618801,Tower Hamlets,Lime,Mature (31-80),9
618819,Tower Hamlets,Maple,Mature (31-80),9
618821,Tower Hamlets,Maple,Mature (31-80),9
618822,Tower Hamlets,Maple,Mature (31-80),9
618831,Tower Hamlets,Maple,Mature (31-80),9
618833,Tower Hamlets,Maple,Mature (31-80),9
618862,Tower Hamlets,Maple,Mature (31-80),9
618863,Tower Hamlets,Maple,Mature (31-80),9
618864,Tower Hamlets,Maple,Mature (31-80),9
618868,Tower Hamlets,Maple,Mature (31-80),9
618875,Tower Hamlets,Maple,Mature (31-80),9
618876,Tower Hamlets,Maple,Mature (31-80),9
618878,Tower Hamlets,Maple,Mature (31-80),9
618882,Tower Hamlets,Maple,Mature (31-80),9
619006,Tower Hamlets,Birch,Mature (31-80),9
619033,Tower Hamlets,Cherry,Mature (31-80),9
619177,Tower Hamlets,Maple,Mature (31-80),9
619186,Tower Hamlets,Maple,Mature (31-80),9
619215,Tower Hamlets,Cherry,Mature (31-80),9
619221,Tower Hamlets,Plane,Mature (31-80),9
619254,Tower Hamlets,Sycamore,Mature (31-80),9
619287,Tower Hamlets,Other,Mature (31-80),9
619288,Tower Hamlets,Other,Mature (31-80),9
619289,Tower Hamlets,Other,Mature (31-80),9
619293,Tower Hamlets,Plane,Mature (31-80),9
619314,Tower Hamlets,Maple,Mature (31-80),9
619315,Tower Hamlets,Other,Mature (31-80),9
619320,Tower Hamlets,Ash,Mature (31-80),9
619321,Tower Hamlets,Ash,Mature (31-80),9
619323,Tower Hamlets,Maple,Mature (31-80),9
619389,Tower Hamlets,Cherry,Mature (31-80),9
619398,Tower Hamlets,Cherry,Mature (31-80),9
619402,Tower Hamlets,Cherry,Mature (31-80),9
619408,Tower Hamlets,Other,Mature (31-80),9
619467,Tower Hamlets,Other,Mature (31-80),9
619478,Tower Hamlets,Plane,Mature (31-80),9
619511,Tower Hamlets,Hazel,Mature (31-80),9
619512,Tower Hamlets,Hazel,Mature (31-80),9
619513,Tower Hamlets,Hazel,Mature (31-80),9
619514,Tower Hamlets,Hazel,Mature (31-80),9
619515,Tower Hamlets,Hazel,Mature (31-80),9
619517,Tower Hamlets,Hazel,Mature (31-80),9
619518,Tower Hamlets,Hazel,Mature (31-80),9
619520,Tower Hamlets,Hazel,Mature (31-80),9
619521,Tower Hamlets,Hazel,Mature (31-80),9
619526,Tower Hamlets,Plane,Mature (31-80),9
619528,Tower Hamlets,Horse chestnut,Mature (31-80),9
619529,Tower Hamlets,Horse chestnut,Mature (31-80),9
619569,Tower Hamlets,Other,Mature (31-80),9
619574,Tower Hamlets,Lime,Mature (31-80),9
619577,Tower Hamlets,Lime,Mature (31-80),9
619578,Tower Hamlets,Lime,Mature (31-80),9
619585,Tower Hamlets,Black locust,Mature (31-80),9
619598,Tower Hamlets,Hazel,Mature (31-80),9
619602,Tower Hamlets,Hazel,Mature (31-80),9
619603,Tower Hamlets,Lime,Mature (31-80),9
619604,Tower Hamlets,Lime,Mature (31-80),9
619605,Tower Hamlets,Lime,Mature (31-80),9
619606,Tower Hamlets,Lime,Mature (31-80),9
619607,Tower Hamlets,Lime,Mature (31-80),9
619608,Tower Hamlets,Lime,Mature (31-80),9
619609,Tower Hamlets,Lime,Mature (31-80),9
619611,Tower Hamlets,Apple,Mature (31-80),9
619612,Tower Hamlets,Apple,Mature (31-80),9
619623,Tower Hamlets,Lime,Mature (31-80),9
619627,Tower Hamlets,Lime,Mature (31-80),9
619669,Tower Hamlets,Plane,Mature (31-80),9
619703,Tower Hamlets,Plane,Mature (31-80),9
619735,Tower Hamlets,Plane,Mature (31-80),9
619736,Tower Hamlets,Plane,Mature (31-80),9
619737,Tower Hamlets,Plane,Mature (31-80),9
619738,Tower Hamlets,Plane,Mature (31-80),9
619739,Tower Hamlets,Plane,Mature (31-80),9
619764,Tower Hamlets,Plane,Mature (31-80),9
619765,Tower Hamlets,Plane,Mature (31-80),9
619887,Tower Hamlets,Cherry,Mature (31-80),9
620022,Tower Hamlets,Plane,Mature (31-80),9
620160,Tower Hamlets,Plane,Mature (31-80),9
620161,Tower Hamlets,Plane,Mature (31-80),9
620231,Tower Hamlets,Plane,Mature (31-80),9
620246,Tower Hamlets,Maple,Mature (31-80),9
620247,Tower Hamlets,Maple,Mature (31-80),9
620333,Tower Hamlets,Plane,Mature (31-80),9
620338,Tower Hamlets,Plane,Mature (31-80),9
620340,Tower Hamlets,Plane,Mature (31-80),9
620344,Tower Hamlets,Plane,Mature (31-80),9
620345,Tower Hamlets,Plane,Mature (31-80),9
620346,Tower Hamlets,Plane,Mature (31-80),9
620347,Tower Hamlets,Plane,Mature (31-80),9
620348,Tower Hamlets,Plane,Mature (31-80),9
620359,Tower Hamlets,Plane,Mature (31-80),9
620362,Tower Hamlets,Plane,Mature (31-80),9
620420,Tower Hamlets,Lime,Mature (31-80),9
620462,Tower Hamlets,Plane,Mature (31-80),9
620463,Tower Hamlets,Plane,Mature (31-80),9
620508,Tower Hamlets,Plane,Mature (31-80),9
620546,Tower Hamlets,Sycamore,Mature (31-80),9
620547,Tower Hamlets,Sycamore,Mature (31-80),9
620548,Tower Hamlets,Sycamore,Mature (31-80),9
620848,Tower Hamlets,Plane,Mature (31-80),9
620849,Tower Hamlets,Plane,Mature (31-80),9
620852,Tower Hamlets,Plane,Mature (31-80),9
620854,Tower Hamlets,Plane,Mature (31-80),9
620904,Tower Hamlets,Lime,Mature (31-80),9
621067,Tower Hamlets,Birch,Mature (31-80),9
621070,Tower Hamlets,Birch,Mature (31-80),9
621213,Tower Hamlets,Cherry,Mature (31-80),9
621215,Tower Hamlets,Plane,Mature (31-80),9
621216,Tower Hamlets,Black locust,Mature (31-80),9
621220,Tower Hamlets,Cypress,Mature (31-80),9
621274,Tower Hamlets,Cherry,Mature (31-80),9
621275,Tower Hamlets,Rowan,Mature (31-80),9
621276,Tower Hamlets,Cherry,Mature (31-80),9
621277,Tower Hamlets,Cherry,Mature (31-80),9
621278,Tower Hamlets,Cherry,Mature (31-80),9
621279,Tower Hamlets,Cherry,Mature (31-80),9
621280,Tower Hamlets,Cherry,Mature (31-80),9
621281,Tower Hamlets,Cherry,Mature (31-80),9
621282,Tower Hamlets,Cherry,Mature (31-80),9
616963,Tower Hamlets,Maple,Mature (31-80),9.1
617641,Tower Hamlets,Black locust,Mature (31-80),9.1
617753,Tower Hamlets,Cherry,Mature (31-80),9.1
617781,Tower Hamlets,Cherry,Mature (31-80),9.1
617782,Tower Hamlets,Cherry,Mature (31-80),9.1
617785,Tower Hamlets,Cherry,Mature (31-80),9.1
617786,Tower Hamlets,Cherry,Mature (31-80),9.1
617801,Tower Hamlets,Cherry,Mature (31-80),9.1
617811,Tower Hamlets,Cherry,Mature (31-80),9.1
617817,Tower Hamlets,Cherry,Mature (31-80),9.1
617821,Tower Hamlets,Cherry,Mature (31-80),9.1
617822,Tower Hamlets,Cherry,Mature (31-80),9.1
617884,Tower Hamlets,Black locust,Mature (31-80),9.1
617885,Tower Hamlets,Maple,Mature (31-80),9.1
618008,Tower Hamlets,Birch,Mature (31-80),9.1
619994,Tower Hamlets,Plane,Mature (31-80),9.1
620004,Tower Hamlets,Plane,Mature (31-80),9.1
620012,Tower Hamlets,Plane,Mature (31-80),9.1
620873,Tower Hamlets,Plane,Mature (31-80),9.1
620903,Tower Hamlets,Lime,Mature (31-80),9.2
620905,Tower Hamlets,Lime,Mature (31-80),9.4
616925,Tower Hamlets,Plane,Mature (31-80),9.5
616935,Tower Hamlets,Plane,Mature (31-80),9.5
617038,Tower Hamlets,Cherry,Mature (31-80),9.5
617039,Tower Hamlets,Cherry,Mature (31-80),9.5
617040,Tower Hamlets,Cherry,Mature (31-80),9.5
617041,Tower Hamlets,Cherry,Mature (31-80),9.5
618583,Tower Hamlets,Cherry,Mature (31-80),9.5
617032,Tower Hamlets,Cherry,Mature (31-80),9.6
616534,Tower Hamlets,Maple,Mature (31-80),10
616537,Tower Hamlets,Lime,Mature (31-80),10
616538,Tower Hamlets,Lime,Mature (31-80),10
616539,Tower Hamlets,Lime,Mature (31-80),10
616541,Tower Hamlets,Lime,Mature (31-80),10
616564,Tower Hamlets,Lime,Mature (31-80),10
616575,Tower Hamlets,Lime,Mature (31-80),10
616641,Tower Hamlets,Plane,Mature (31-80),10
616655,Tower Hamlets,Plane,Mature (31-80),10
616660,Tower Hamlets,Plane,Mature (31-80),10
616663,Tower Hamlets,Plane,Mature (31-80),10
616673,Tower Hamlets,Plane,Mature (31-80),10
616677,Tower Hamlets,Plane,Mature (31-80),10
616684,Tower Hamlets,Plane,Mature (31-80),10
616692,Tower Hamlets,Plane,Mature (31-80),10
616697,Tower Hamlets,Plane,Mature (31-80),10
616698,Tower Hamlets,Lime,Mature (31-80),10
616699,Tower Hamlets,Lime,Mature (31-80),10
616701,Tower Hamlets,Lime,Mature (31-80),10
616711,Tower Hamlets,Plane,Mature (31-80),10
616752,Tower Hamlets,Plane,Mature (31-80),10
616753,Tower Hamlets,Plane,Mature (31-80),10
616804,Tower Hamlets,Plane,Mature (31-80),10
616825,Tower Hamlets,Plane,Mature (31-80),10
616827,Tower Hamlets,Plane,Mature (31-80),10
616838,Tower Hamlets,Plane,Mature (31-80),10
616839,Tower Hamlets,Plane,Mature (31-80),10
616840,Tower Hamlets,Plane,Mature (31-80),10
616847,Tower Hamlets,Poplar,Mature (31-80),10
616871,Tower Hamlets,Plane,Mature (31-80),10
616898,Tower Hamlets,Plane,Mature (31-80),10
616971,Tower Hamlets,Maple,Mature (31-80),10
616997,Tower Hamlets,Ash,Mature (31-80),10
617011,Tower Hamlets,Plane,Mature (31-80),10
617012,Tower Hamlets,Other,Mature (31-80),10
617022,Tower Hamlets,Alder,Mature (31-80),10
617029,Tower Hamlets,Cherry,Mature (31-80),10
617030,Tower Hamlets,Cherry,Mature (31-80),10
617033,Tower Hamlets,Cherry,Mature (31-80),10
617050,Tower Hamlets,Alder,Mature (31-80),10
617055,Tower Hamlets,Alder,Mature (31-80),10
617179,Tower Hamlets,Hornbeam,Mature (31-80),10
617182,Tower Hamlets,Hornbeam,Mature (31-80),10
617363,Tower Hamlets,Plane,Mature (31-80),10
617486,Tower Hamlets,Maple,Mature (31-80),10
617495,Tower Hamlets,Maple,Mature (31-80),10
617499,Tower Hamlets,Maple,Mature (31-80),10
617501,Tower Hamlets,Maple,Mature (31-80),10
617506,Tower Hamlets,Maple,Mature (31-80),10
617509,Tower Hamlets,Maple,Mature (31-80),10
617512,Tower Hamlets,Maple,Mature (31-80),10
617514,Tower Hamlets,Maple,Mature (31-80),10
617515,Tower Hamlets,Maple,Mature (31-80),10
617518,Tower Hamlets,Maple,Mature (31-80),10
617522,Tower Hamlets,Maple,Mature (31-80),10
617541,Tower Hamlets,Maple,Mature (31-80),10
617543,Tower Hamlets,Hornbeam,Mature (31-80),10
617552,Tower Hamlets,Plane,Mature (31-80),10
617727,Tower Hamlets,Hornbeam,Mature (31-80),10
617756,Tower Hamlets,Cherry,Mature (31-80),10
617764,Tower Hamlets,Ash,Mature (31-80),10
617827,Tower Hamlets,Black locust,Mature (31-80),10
617830,Tower Hamlets,Lime,Mature (31-80),10
618021,Tower Hamlets,Plane,Mature (31-80),10
618039,Tower Hamlets,Plane,Mature (31-80),10
618043,Tower Hamlets,Plane,Mature (31-80),10
618058,Tower Hamlets,Plane,Mature (31-80),10
618102,Tower Hamlets,Plane,Mature (31-80),10
618225,Tower Hamlets,Alder,Mature (31-80),10
618228,Tower Hamlets,Lime,Mature (31-80),10
618280,Tower Hamlets,Apple,Mature (31-80),10
618288,Tower Hamlets,Apple,Mature (31-80),10
618336,Tower Hamlets,Birch,Mature (31-80),10
618351,Tower Hamlets,Alder,Mature (31-80),10
618366,Tower Hamlets,Cherry,Mature (31-80),10
618387,Tower Hamlets,Maple,Mature (31-80),10
618397,Tower Hamlets,Sycamore,Mature (31-80),10
618399,Tower Hamlets,Maple,Mature (31-80),10
618404,Tower Hamlets,Maple,Mature (31-80),10
618426,Tower Hamlets,Maple,Mature (31-80),10
618428,Tower Hamlets,Maple,Mature (31-80),10
618436,Tower Hamlets,Maple,Mature (31-80),10
618437,Tower Hamlets,Maple,Mature (31-80),10
618452,Tower Hamlets,Hornbeam,Mature (31-80),10
618454,Tower Hamlets,Lime,Mature (31-80),10
618455,Tower Hamlets,Lime,Mature (31-80),10
618456,Tower Hamlets,Lime,Mature (31-80),10
618460,Tower Hamlets,Lime,Mature (31-80),10
618466,Tower Hamlets,Lime,Mature (31-80),10
618472,Tower Hamlets,Lime,Mature (31-80),10
618477,Tower Hamlets,Lime,Mature (31-80),10
618491,Tower Hamlets,Lime,Mature (31-80),10
618517,Tower Hamlets,Sycamore,Mature (31-80),10
618595,Tower Hamlets,Apple,Mature (31-80),10
618596,Tower Hamlets,Apple,Mature (31-80),10
618597,Tower Hamlets,Apple,Mature (31-80),10
618598,Tower Hamlets,Apple,Mature (31-80),10
618684,Tower Hamlets,Lime,Mature (31-80),10
618694,Tower Hamlets,Alder,Mature (31-80),10
618700,Tower Hamlets,Alder,Mature (31-80),10
618701,Tower Hamlets,Alder,Mature (31-80),10
618708,Tower Hamlets,Ash,Mature (31-80),10
618710,Tower Hamlets,Ash,Mature (31-80),10
618711,Tower Hamlets,Ash,Mature (31-80),10
618743,Tower Hamlets,Other,Mature (31-80),10
618781,Tower Hamlets,Maple,Mature (31-80),10
618818,Tower Hamlets,Maple,Mature (31-80),10
618820,Tower Hamlets,Maple,Mature (31-80),10
618823,Tower Hamlets,Maple,Mature (31-80),10
618829,Tower Hamlets,Maple,Mature (31-80),10
618830,Tower Hamlets,Maple,Mature (31-80),10
618837,Tower Hamlets,Maple,Mature (31-80),10
618865,Tower Hamlets,Maple,Mature (31-80),10
618870,Tower Hamlets,Maple,Mature (31-80),10
618872,Tower Hamlets,Maple,Mature (31-80),10
618873,Tower Hamlets,Maple,Mature (31-80),10
618877,Tower Hamlets,Maple,Mature (31-80),10
618939,Tower Hamlets,Lime,Mature (31-80),10
618940,Tower Hamlets,Lime,Mature (31-80),10
618941,Tower Hamlets,Lime,Mature (31-80),10
618942,Tower Hamlets,Lime,Mature (31-80),10
618943,Tower Hamlets,Lime,Mature (31-80),10
618944,Tower Hamlets,Lime,Mature (31-80),10
618948,Tower Hamlets,Lime,Mature (31-80),10
618971,Tower Hamlets,Lime,Mature (31-80),10
618972,Tower Hamlets,Lime,Mature (31-80),10
618973,Tower Hamlets,Lime,Mature (31-80),10
618981,Tower Hamlets,Lime,Mature (31-80),10
618982,Tower Hamlets,Lime,Mature (31-80),10
619009,Tower Hamlets,Maple,Mature (31-80),10
619021,Tower Hamlets,Cherry,Mature (31-80),10
619056,Tower Hamlets,Ash,Mature (31-80),10
619057,Tower Hamlets,Ash,Mature (31-80),10
619059,Tower Hamlets,Ash,Mature (31-80),10
619060,Tower Hamlets,Ash,Mature (31-80),10
619070,Tower Hamlets,Maple,Mature (31-80),10
619080,Tower Hamlets,Maple,Mature (31-80),10
619082,Tower Hamlets,Maple,Mature (31-80),10
619085,Tower Hamlets,Maple,Mature (31-80),10
619087,Tower Hamlets,Maple,Mature (31-80),10
619093,Tower Hamlets,Maple,Mature (31-80),10
619094,Tower Hamlets,Maple,Mature (31-80),10
619097,Tower Hamlets,Maple,Mature (31-80),10
619148,Tower Hamlets,Lime,Mature (31-80),10
619163,Tower Hamlets,Alder,Mature (31-80),10
619196,Tower Hamlets,Lime,Mature (31-80),10
619202,Tower Hamlets,Lime,Mature (31-80),10
619207,Tower Hamlets,Lime,Mature (31-80),10
619216,Tower Hamlets,Cherry,Mature (31-80),10
619219,Tower Hamlets,Plane,Mature (31-80),10
619220,Tower Hamlets,Plane,Mature (31-80),10
619236,Tower Hamlets,Maple,Mature (31-80),10
619237,Tower Hamlets,Maple,Mature (31-80),10
619242,Tower Hamlets,Maple,Mature (31-80),10
619243,Tower Hamlets,Maple,Mature (31-80),10
619244,Tower Hamlets,Maple,Mature (31-80),10
619245,Tower Hamlets,Maple,Mature (31-80),10
619246,Tower Hamlets,Maple,Mature (31-80),10
619247,Tower Hamlets,Maple,Mature (31-80),10
619249,Tower Hamlets,Apple,Mature (31-80),10
619253,Tower Hamlets,Sycamore,Mature (31-80),10
619255,Tower Hamlets,Sycamore,Mature (31-80),10
619258,Tower Hamlets,Maple,Mature (31-80),10
619260,Tower Hamlets,Maple,Mature (31-80),10
619262,Tower Hamlets,Sycamore,Mature (31-80),10
619290,Tower Hamlets,Lime,Mature (31-80),10
619313,Tower Hamlets,Maple,Mature (31-80),10
619348,Tower Hamlets,Hornbeam,Mature (31-80),10
619516,Tower Hamlets,Alder,Mature (31-80),10
619570,Tower Hamlets,Other,Mature (31-80),10
619599,Tower Hamlets,Hazel,Mature (31-80),10
619600,Tower Hamlets,Hazel,Mature (31-80),10
619601,Tower Hamlets,Hazel,Mature (31-80),10
619621,Tower Hamlets,Lime,Mature (31-80),10
619645,Tower Hamlets,Plane,Mature (31-80),10
619664,Tower Hamlets,Plane,Mature (31-80),10
619698,Tower Hamlets,Plane,Mature (31-80),10
619834,Tower Hamlets,Cherry,Mature (31-80),10
619871,Tower Hamlets,Lime,Mature (31-80),10
619882,Tower Hamlets,Cherry,Mature (31-80),10
619890,Tower Hamlets,Lime,Mature (31-80),10
619891,Tower Hamlets,Lime,Mature (31-80),10
619892,Tower Hamlets,Lime,Mature (31-80),10
619898,Tower Hamlets,Plane,Mature (31-80),10
619912,Tower Hamlets,Plane,Mature (31-80),10
619915,Tower Hamlets,Plane,Mature (31-80),10
619916,Tower Hamlets,Plane,Mature (31-80),10
619917,Tower Hamlets,Plane,Mature (31-80),10
619918,Tower Hamlets,Plane,Mature (31-80),10
619921,Tower Hamlets,Plane,Mature (31-80),10
619922,Tower Hamlets,Plane,Mature (31-80),10
619971,Tower Hamlets,Maple,Mature (31-80),10
619975,Tower Hamlets,Sycamore,Mature (31-80),10
619978,Tower Hamlets,Sycamore,Mature (31-80),10
620023,Tower Hamlets,Plane,Mature (31-80),10
620180,Tower Hamlets,Maple,Mature (31-80),10
620183,Tower Hamlets,Maple,Mature (31-80),10
620243,Tower Hamlets,Maple,Mature (31-80),10
620248,Tower Hamlets,Maple,Mature (31-80),10
620289,Tower Hamlets,Maple,Mature (31-80),10
620355,Tower Hamlets,Plane,Mature (31-80),10
620357,Tower Hamlets,Plane,Mature (31-80),10
620361,Tower Hamlets,Plane,Mature (31-80),10
620505,Tower Hamlets,Plane,Mature (31-80),10
620506,Tower Hamlets,Plane,Mature (31-80),10
620507,Tower Hamlets,Plane,Mature (31-80),10
620509,Tower Hamlets,Plane,Mature (31-80),10
620510,Tower Hamlets,Plane,Mature (31-80),10
620565,Tower Hamlets,Sycamore,Mature (31-80),10
620591,Tower Hamlets,Maple,Mature (31-80),10
621068,Tower Hamlets,Birch,Mature (31-80),10
621071,Tower Hamlets,Birch,Mature (31-80),10
621169,Tower Hamlets,Other,Mature (31-80),10
621170,Tower Hamlets,Other,Mature (31-80),10
621171,Tower Hamlets,Other,Mature (31-80),10
621179,Tower Hamlets,Oak,Mature (31-80),10
621211,Tower Hamlets,Plane,Mature (31-80),10
621212,Tower Hamlets,Plane,Mature (31-80),10
621221,Tower Hamlets,Black locust,Mature (31-80),10
621222,Tower Hamlets,Black locust,Mature (31-80),10
621223,Tower Hamlets,Black locust,Mature (31-80),10
621224,Tower Hamlets,Black locust,Mature (31-80),10
621225,Tower Hamlets,Plane,Mature (31-80),10
621226,Tower Hamlets,Black locust,Mature (31-80),10
621227,Tower Hamlets,Plane,Mature (31-80),10
621228,Tower Hamlets,Plane,Mature (31-80),10
621236,Tower Hamlets,Cherry,Mature (31-80),10
616600,Tower Hamlets,Plane,Mature (31-80),10.1
616601,Tower Hamlets,Plane,Mature (31-80),10.1
616765,Tower Hamlets,Maple,Mature (31-80),10.1
616782,Tower Hamlets,Other,Mature (31-80),10.1
617107,Tower Hamlets,Lime,Mature (31-80),10.1
617639,Tower Hamlets,Black locust,Mature (31-80),10.1
617881,Tower Hamlets,Maple,Mature (31-80),10.1
619993,Tower Hamlets,Plane,Mature (31-80),10.1
619995,Tower Hamlets,Plane,Mature (31-80),10.1
619996,Tower Hamlets,Plane,Mature (31-80),10.1
619997,Tower Hamlets,Plane,Mature (31-80),10.1
619999,Tower Hamlets,Plane,Mature (31-80),10.1
620000,Tower Hamlets,Plane,Mature (31-80),10.1
620001,Tower Hamlets,Plane,Mature (31-80),10.1
620002,Tower Hamlets,Plane,Mature (31-80),10.1
620003,Tower Hamlets,Plane,Mature (31-80),10.1
620005,Tower Hamlets,Plane,Mature (31-80),10.1
620027,Tower Hamlets,Plane,Mature (31-80),10.1
617719,Tower Hamlets,Alder,Mature (31-80),10.5
617720,Tower Hamlets,Alder,Mature (31-80),10.5
620356,Tower Hamlets,Plane,Mature (31-80),10.5
616624,Tower Hamlets,Plane,Mature (31-80),11
616642,Tower Hamlets,Plane,Mature (31-80),11
616646,Tower Hamlets,Plane,Mature (31-80),11
616651,Tower Hamlets,Plane,Mature (31-80),11
616672,Tower Hamlets,Plane,Mature (31-80),11
616678,Tower Hamlets,Plane,Mature (31-80),11
616683,Tower Hamlets,Plane,Mature (31-80),11
616691,Tower Hamlets,Plane,Mature (31-80),11
616737,Tower Hamlets,Plane,Mature (31-80),11
616741,Tower Hamlets,Plane,Mature (31-80),11
616760,Tower Hamlets,Plane,Mature (31-80),11
616766,Tower Hamlets,Plane,Mature (31-80),11
616768,Tower Hamlets,Lime,Mature (31-80),11
616774,Tower Hamlets,Alder,Mature (31-80),11
616775,Tower Hamlets,Plane,Mature (31-80),11
616787,Tower Hamlets,Plane,Mature (31-80),11
616797,Tower Hamlets,Plane,Mature (31-80),11
616805,Tower Hamlets,Plane,Mature (31-80),11
616813,Tower Hamlets,Plane,Mature (31-80),11
616815,Tower Hamlets,Plane,Mature (31-80),11
616817,Tower Hamlets,Plane,Mature (31-80),11
616831,Tower Hamlets,Plane,Mature (31-80),11
616849,Tower Hamlets,Poplar,Mature (31-80),11
616851,Tower Hamlets,Plane,Mature (31-80),11
616852,Tower Hamlets,Plane,Mature (31-80),11
616870,Tower Hamlets,Plane,Mature (31-80),11
616874,Tower Hamlets,Plane,Mature (31-80),11
616878,Tower Hamlets,Plane,Mature (31-80),11
616887,Tower Hamlets,Plane,Mature (31-80),11
616889,Tower Hamlets,Plane,Mature (31-80),11
616890,Tower Hamlets,Plane,Mature (31-80),11
